出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/05/01","115/3","2748","雲品","觀光餐旅","192302","254633","204374","-24.478759626599853","-5.906817892686937","776929","740093","4.977212323316124","-"
"115/05/01","115/3","2753","八方雲集","觀光餐旅","811703","662968","758173","22.43471781443448","7.06039386789031","2262828","2177349","3.92582907012151","-"
"115/05/01","115/3","2762","世界健身-KY","運動休閒","951026","886766","887240","7.246556588773138","7.1892610793021055","2811307","2570286","9.377205493863329","-"
"115/05/01","115/3","2801","彰銀","金融保險業","4394752","3752140","3552782","17.126546450825394","23.698892867617545","12405577","10741215","15.495099949121212","-"
"115/05/01","115/3","2812","台中銀","金融保險業","1746458","1818419","1612863","-3.957338765158085","8.283096580428715","5472691","4997589","9.506624094138193","-"
"115/05/01","115/3","2816","旺旺保","金融保險業","914845","1311666","985248","-30.253204703026533","-7.1457135665335025","3819115","3359785","13.671410521804223","-"
"115/05/01","115/3","2820","華票","金融保險業","291630","304685","199259","-4.284753105666508","46.35725362467944","1093981","587164","86.31608886103372","主係本年票債淨利息收入及金融商品評價利益增加"
"115/05/01","115/3","2832","台產","金融保險業","849160","803079","842151","5.7380407157950835","0.8322735471429707","2526807","2527862","-0.0417348731853242","-"
"115/05/01","115/3","2834","臺企銀","金融保險業","3059514","2495404","2918922","22.605958794648082","4.8165726936177125","8845442","8597893","2.8791821438112803","-"
"115/05/01","115/3","2836","高雄銀","金融保險業","368326","372525","420342","-1.127172672974968","-12.374685375242064","1246035","1163482","7.095339678654247","-"
"115/05/01","115/3","2838","聯邦銀","金融保險業","1442145","2011875","1332246","-28.318359739049395","8.24915218360573","5254088","4635514","13.34423755380741","-"
"115/05/01","115/3","2845","遠東銀","金融保險業","1133028","1111919","1006079","1.8984296518001762","12.618193998682012","3526223","3189184","10.568189229596035","-"
"115/05/01","115/3","2849","安泰銀","金融保險業","534288","506819","489892","5.4198836270936965","9.06240559143648","1593321","1366352","16.611312458283077","-"
"115/05/01","115/3","2850","新產","金融保險業","2295731","2275924","1931715","0.8702838934867773","18.84418767778891","6923548","6292104","10.035498459656738","-"
"115/05/01","115/3","2851","中再保","金融保險業","547319","2138550","923873","-74.40700474620654","-40.758199449491435","4907717","3067028","60.015396012035104","營業收入淨額較去年同期增加，主係淨投資損益增加所致。"
"115/05/01","115/3","2852","第一保","金融保險業","830604","725462","820618","14.493109218677201","1.2168877602002393","2355214","2421159","-2.7236955524193167","-"
"115/05/01","115/3","2855","統一證","金融保險業","131214","2096483","388194","-93.74123234006667","-66.19885933321999","5487009","1728924","217.36554064840328","累計營收較去年增加，主因整體泛自營業務操作獲利優於去年同期所致；單月營收較去年同期減少，則因泛自營業務績效不如去年所致。"
"115/05/01","115/3","2867","三商壽","金融保險業","-1918000","7723798","-249285","-124.83234284480251","-669.4004853882103","12287559","14293275","-14.032585254254187","本月營收較去年同期減少，主要係淨投資損益減少所致。"
"115/05/01","115/3","2880","華南金","金融保險業","6369448","5516626","4803046","15.45912302193406","32.61267953711041","18725888","15353757","21.962904584200466","-"
"115/05/01","115/3","2881","富邦金","金融保險業","13238212","29373464","-33924564","-54.93138977411721","139.0224970908985","66492222","5129858","1196.1805570446588","本月及本年累計營業收入較去年本月及去年累計營業收入增加，主係投資相關淨收益增加所致。"
"115/05/01","115/3","2882","國泰金","金融保險業","19897630","26123903","-19908021","-23.833624707609733","199.9478049576098","72023684","35105300","105.16470162625016","本月及本年營業收入淨額較去年同期增加，主係投資收益增加所致。"
"115/05/01","115/3","2883","凱基金","金融保險業","5446126","9367975","-3105419","-41.864426410190035","275.37491720118925","23566567","13532423","74.1489088835015","本月及累計營業收入較去年同期增加，主係投資相關淨收益增加所致。"
"115/05/01","115/3","2884","玉山金","金融保險業","8441262","7478992","7660359","12.866306047659899","10.194078371522798","25165888","21430992","17.427546051064738","-"
"115/05/01","115/3","2885","元大金","金融保險業","12421394","13315992","7300221","-6.718222720470243","70.15093104715596","43508619","24485569","77.69086354497215","本月及本年營業收入淨額較去年同期增加，主係手續費及佣金淨損益增加所致。"
"115/05/01","115/3","2886","兆豐金","金融保險業","6152506","6460103","5228060","-4.761487549037531","17.6823907912304","20768442","18566359","11.860607672188177","-"
"115/05/01","115/3","2887","台新新光金","金融保險業","12937979","16283678","1061574","-20.546334802247994","1118.7543214132977","47995107","12605339","280.75221142406406","本年度新增新光子公司"
"115/05/01","115/3","2889","國票金","金融保險業","779441","711757","518368","9.509425267331407","50.36441292672387","2705231","1730371","56.33820723995028","本月手續費及佣金淨收益較去年同期增加1.74億元、透過損益按公允價值衡量之金融資產淨損益較去年同期增加0.25億元"
"115/05/01","115/3","2890","永豐金","金融保險業","8362826","7019061","5549268","19.14451235001377","50.70142584571515","26160990","18692725","39.95278911983138","本月營業收入較去年本月營業收入增加，係因合併京城銀行，使整體營業收入較去年本月成長所致。"
"115/05/01","115/3","2891","中信金","金融保險業","13095003","20907830","9954907","-37.367947797547615","31.54319774157609","59859478","45712190","30.948611300399303","-"
"115/05/01","115/3","2892","第一金","金融保險業","6345049","5959029","5312912","6.477901013738983","19.426954559006436","19299483","16557255","16.562093173053142","-"
"115/05/01","115/3","2897","王道銀行","金融保險業","965665","814631","698571","18.540173403663744","38.23433838507467","3170215","2350966","34.84733509544587","-"
"115/05/01","115/3","2901","欣欣","貿易百貨","11180","11255","10237","-0.6663705019991115","9.211683110286216","33926","30893","9.817758068170782","-"
"115/05/01","115/3","2903","遠百","貿易百貨","2894282","2742999","2981570","5.515240800306525","-2.9275851313234305","8445107","8472035","-0.3178457123937755","-"
"115/05/01","115/3","2904","匯僑","其他","35910","32559","40408","10.29208513774993","-11.131459117006534","100612","121469","-17.170636129382807","-"
"115/05/01","115/3","2905","三商","貿易百貨","3869915","10059351","8880691","-61.529178174615836","-56.423267063340006","29625145","31341605","-5.476618060881056","主係子公司三商美邦人壽分離帳戶保險商品資產淨損失增加所致。"
"115/05/01","115/3","2906","高林","貿易百貨","716270","667312","753464","7.336598172968566","-4.936400411963943","2280076","2303050","-0.9975467315082174","-"
"115/05/01","115/3","2908","特力","貿易百貨","2910054","2993384","2995171","-2.783805886581875","-2.8418076964553944","9398543","8497958","10.597663579885896","-"
"115/05/01","115/3","2910","統領","貿易百貨","42555","47903","40034","-11.16422771016429","6.2971474246890144","134947","127260","6.04038975326104","-"
"115/05/01","115/3","2911","麗嬰房","貿易百貨","138216","148238","211165","-6.760749605364347","-34.54597115999337","442711","658670","-32.78713164407063","-"
"115/05/01","115/3","2912","統一超","貿易百貨","29760759","28039116","28363161","6.140147214341565","4.927511429350205","88527614","84641319","4.591486812723228","-"
"115/05/01","115/3","2913","農林","貿易百貨","39820","40736","42395","-2.2486252945797327","-6.073829461021347","121939","131598","-7.339777200261402","-"
"115/05/01","115/3","2915","潤泰全","貿易百貨","133934","127996","206825","4.639207475233601","-35.24283814819292","418614","648982","-35.496824257067225","-"
"115/05/01","115/3","2923","鼎固-KY","建材營造","259546","330662","306241","-21.507158367154375","-15.24779503724191","2068437","814894","153.82896425792802","本年營收增加主係本年新樓盤交房增加所致。"
"115/05/01","115/3","2929","淘帝-KY","貿易百貨","212361","73114","231899","190.45189703750307","-8.425219599912031","420493","466469","-9.856174794037761","-"
"115/05/01","115/3","2939","永邑-KY","貿易百貨","25165","20838","22945","20.764948651502063","9.675310525168882","76237","92058","-17.185904538443154","-"
"115/05/01","115/3","2945","三商家購","貿易百貨","1340259","1239240","1182090","8.151689745327781","13.380453264979824","3837104","3473590","10.465080795373087","本公司於115年3月27日取得富達零售股份有限公司(原名為來來超商股份有限公司)100%股份，自即日起該子公司營業收入併入本公司。"
"115/05/01","115/3","3002","歐格","電腦及週邊設備業","70495","43939","61027","60.43833496438244","15.514444426237567","190898","146939","29.91649596090895","-"
"115/05/01","115/3","3003","健和興","電子零組件業","471149","330305","375090","42.640589757950984","25.609587032445546","1263159","1006322","25.522347717728522","-"
"115/05/01","115/3","3004","豐達科","鋼鐵工業","452769","361844","345169","25.128232055803053","31.173135478562674","1204086","935854","28.66173569808966","-"
"115/05/01","115/3","3005","神基","電腦及週邊設備業","3492100","2627936","3769570","32.88375363783593","-7.3607865088060445","9308269","9552192","-2.5535814187989523","-"
"115/05/01","115/3","3006","晶豪科","半導體業","3025805","2094881","1050219","44.43803729185572","188.11181286950625","7266900","2902935","150.3294079957009","本期營收較前期成長係因產品市場需求復甦"
"115/05/01","115/3","3008","大立光","光電業","5419732","4613227","4892942","17.482447752950375","10.76632422783675","15544079","14579231","6.617962223110396","-"
"115/05/01","115/3","3010","華立","電子通路業","7615816","6628919","6156735","14.887751683192992","23.698941078347534","21842510","18599295","17.43730071489269","-"
"115/05/01","115/3","3011","今皓","電子零組件業","51171","37367","81040","36.9416865148393","-36.8571076011846","147119","231385","-36.41809106035396","-"
"115/05/01","115/3","3013","晟銘電","電腦及週邊設備業","1177608","516374","836112","128.05331019764745","40.84333199379987","2923111","2402507","21.66919805020339","-"
"115/05/01","115/3","3014","聯陽","半導體業","553950","460808","514601","20.21275672297356","7.646506711024658","1734052","1722311","0.6817003433177864","-"
"115/05/01","115/3","3015","全漢","電子零組件業","1010996","801549","1123543","26.13028024487586","-10.017151101470972","3045118","3031675","0.4434182423907576","-"
"115/05/01","115/3","3016","嘉晶","半導體業","379287","334022","315191","13.551502595637412","20.335606029359976","1058983","897024","18.055146796518265","-"
"115/05/01","115/3","3017","奇鋐","電腦及週邊設備業","18017169","14017320","8509853","28.53504806910308","111.72127180105227","49037946","23332951","110.16606943545203","因客戶需求增加,使營收成長"
